"questionId","category","difficulty","questionContent","answerA","answerB","answerC","answerD","correctAnswerIndex","correctAnswerLetter","correctAnswerText","sourceFile","createdAt"
"q_288","Mã hóa đối xứng & AES","Easy","Trên thực tế, có thể giảm khả năng bị tấn công nếu có thể...","Triệt tiêu được hết các nguy cơ","Triệt tiêu được hết các mối đe dọa","Giảm thiểu các lỗ hổng bảo mật","Kiểm soát chặt chẽ người dùng","2","C","Giảm thiểu các lỗ hổng bảo mật","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786583"
"q_289","Mã hóa đối xứng & AES","Medium","Sâu SQL Slammer tấn công khai thác lỗi tràn bộ đệm trong hệ quản trị cơ sở dữ liệu:","SQL Server 2012","SQL Server 2000","SQL Server 2008","SQL Server 2003","1","B","SQL Server 2000","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786586"
"q_290","Mã hóa đối xứng & AES","Medium","Sâu SQL Slammer được phát hiện vào năm nào?","2002","1997","2007","2003","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786590"
"q_291","Mã hóa đối xứng & AES","Easy","Các lỗ hổng bảo mật thường tồn tại nhiều nhất trong thành phần nào của hệ thống:","Hệ điều hành","Các dịch vụ mạng","Các ứng dụng","Các thành phần phần cứng","2","C","Các ứng dụng","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786593"
"q_292","Mã hóa đối xứng & AES","Medium","Các kỹ thuật và công cụ thường được sử dụng trong an ninh mạng bao gồm:","VPN, SSL/TLS, PGP","Điều khiển truy nhập","Điều khiển truy nhập, tường lửa, proxy và các giao thức bảo mật, ứng dụng dựa trên mật mã","Tường lửa, proxy","2","C","Điều khiển truy nhập, tường lửa, proxy và các giao thức bảo mật, ứng dụng dựa trên mật mã","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786597"
"q_293","Mã hóa đối xứng & AES","Medium","Các thành phần của an toàn thông tin gồm:","An toàn máy tính, An ninh mạng, Quản lý ATTT và Chính sách ATTT","An toàn máy tính và dữ liệu, An ninh mạng, Quản lý ATTT và Chính sách ATTT","An toàn máy tính, An ninh mạng, Quản lý rủi ro ATTT và Chính sách ATTT","An toàn máy tính, An toàn dữ liệu, An ninh mạng, Quản lý ATTT","1","B","An toàn máy tính và dữ liệu, An ninh mạng, Quản lý ATTT và Chính sách ATTT","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786601"
"q_294","Mã hóa đối xứng & AES","Easy","Trong tấn công khai thác lỗi tràn bộ đệm, tin tặc thường sử dụng shellcode. Shellcode đó là dạng:","Mã Java","Mã C/C++","Mã máy","Mã Hợp ngữ","2","C","Mã máy","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786605"
"q_295","Mã hóa đối xứng & AES","Medium","Các yêu cầu cơ bản trong đảm bảo an toàn thông tin và an toàn hệ thống thông tin gồm:","Bảo mật, Toàn vẹn và Khả dụng","Bảo mật, Toàn vẹn và Sẵn dùng","Bí mật, Toàn vẹn và Sẵn dùng","Bí mật, Toàn vẹn và không chối bỏ","2","C","Bí mật, Toàn vẹn và Sẵn dùng","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786608"
"q_296","Mã hóa đối xứng & AES","Medium","Việc thực thi quản lý ATTT cần được thực hiện theo chu trình lặp lại là do","Các điều kiện bên trong và bên ngoài hệ thống thay đổi theo thời gian","Trình độ cao của tin tặc và công cụ tấn công ngày càng phổ biến","Số lượng và khả năng phá hoại của các phần mềm độc hại ngày càng tăng","Máy tính, hệ điều hành và các phần mềm được nâng cấp nhanh chóng","0","A","Các điều kiện bên trong và bên ngoài hệ thống thay đổi theo thời gian","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786612"
"q_297","Mã hóa đối xứng & AES","Easy","Hệ thống thông tin là:","Một hệ thống tích hợp các thành phần nhằm phục vụ việc thu thập, lưu trữ, xử lý thông tin, chuyển giao thông tin, tri thức và các sản phẩm số","Một hệ thống gồm các thành phần phần cứng và phần mềm nhằm phục vụ việc thu thập, lưu trữ, xử lý thông tin, chuyển giao thông tin","Một hệ thống gồm các thành phần phần cứng nhằm phục vụ việc thu thập, lưu trữ, xử lý thông tin, chuyển giao thông tin, tri thức và các sản phẩm số","Một hệ thống gồm các thành phần phần mềm nhằm phục vụ việc thu thập, lưu trữ, xử lý thông tin, chuyển giao thông tin, tri thức và các sản phẩm số","0","A","Một hệ thống tích hợp các thành phần nhằm phục vụ việc thu thập, lưu trữ, xử lý thông tin, chuyển giao thông tin, tri thức và các sản phẩm số","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786615"
"q_298","Mã hóa đối xứng & AES","Medium","Tính bí mật của thông tin có thể được đảm bảo bằng:","Bảo vệ vật lý","Các kỹ thuật mã hóa","sử dụng VPN","Bảo vệ vật lý, VPN, hoặc mã hóa","3","D","Bảo vệ vật lý, VPN, hoặc mã hóa","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786619"
"q_299","Mã hóa đối xứng & AES","Medium","Lỗ hổng bảo mật (Security vulnerability) là một điểm yếu tồn tại trong một hệ thống cho phép tin tặc:","Khai thác nhằm đánh cắp các thông tin trong hệ thống","Khai thác gây tổn hại đến các thuộc tính an ninh của hệ thống đó","Khai thác, tấn công phá hoại và gây tê liệt hệ thống","Khai thác nhằm chiếm quyền điều khiển hệ thống","1","B","Khai thác gây tổn hại đến các thuộc tính an ninh của hệ thống đó","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786622"
"q_300","Mã hóa đối xứng & AES","Easy","Đảm bảo thông tin (Information assurance) thường được thực hiện bằng cách:","Sử dụng kỹ thuật tạo dự phòng ra đĩa cứng","Sử dụng kỹ thuật tạo dự phòng ra băng từ","Sử dụng kỹ thuật tạo dự phòng ngoại vi","Sử dụng kỹ thuật tạo dự phòng cục bộ","2","C","Sử dụng kỹ thuật tạo dự phòng ngoại vi","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786626"
"q_301","Mã hóa đối xứng & AES","Hard","Lỗi tràn bộ đệm là lỗi trong khâu:","Kiểm thử phần mềm","Thiết kế phần mềm","Lập trình phần mềm","Quản trị phần mềm","2","C","Lập trình phần mềm","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786629"
"q_302","Mã hóa đối xứng & AES","Medium","Đâu là dạng lỗ hổng bảo mật thường gặp trong hệ điều hành và các phần mềm ứng dụng?","Lỗi tràn bộ đệm","Lỗi quản trị","Lỗi cấu hình","Lỗi thiết kế","0","A","Lỗi tràn bộ đệm","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786632"
"q_303","Mã hóa đối xứng & AES","Easy","Quản lý các bản vá và cập nhật phần mềm là phần việc thuộc lớp bảo vệ nào trong mô hình tổng thể đảm bảo an toàn hệ thống thông tin?","Lớp an ninh mạng","Lớp an ninh hệ thống","Lớp an ninh cơ quan/tổ chức","Lớp an ninh hệ điều hành và phần mềm","1","B","Lớp an ninh hệ thống","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786637"
"q_304","Mã hóa đối xứng & AES","Medium","Khi khai thác lỗi tràn bộ đệm, tin tặc thường chèn mã độc, gây tràn và ghi đè để sửa đổi thành phần nào sau đây của bộ nhớ Ngăn xếp để chuyển hướng nhằm thực hiện mã độc của mình:","Các biển đầu vào của hàm","Bộ đệm hoặc biển cục bộ của hàm","Con trỏ khung ngăn xếp (sfp)","Địa chỉ trở về của hàm","3","D","Địa chỉ trở về của hàm","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786641"
"q_305","Mã hóa đối xứng & AES","Medium","Khác biệt cơ bản của vi rút và sâu là:","Vi rút có khả năng tự lây lan mà không cần tương tác của người dùng","Sâu có khả năng tự lây lan mà không cần tương tác của người dùng","Sâu Có khả năng phá hoại lớn lơn","Vi rút có khả năng phá hoại lớn lớn","1","B","Sâu có khả năng tự lây lan mà không cần tương tác của người dùng","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786644"
"q_306","Mã hóa đối xứng & AES","Easy","Dạng tấn công gây ngắt quãng dịch vụ hoặc kênh truyền thông cho người dùng bình thường là:","Interceptions","Fabrications","Interruptions","Modifications","2","C","Interruptions","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786647"
"q_307","Mã hóa đối xứng & AES","Medium","Tấn công nghe lén là kiểu tấn công:","Thụ động","Chủ động","Chiếm quyền điều khiển","Chủ động và bị động","0","A","Thụ động","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786651"
"q_308","Mã hóa đối xứng & AES","Hard","Dạng tấn công chặn bắt thông tin truyền trên mạng để sửa đổi hoặc lạm dụng là:","Fabrications","Modifications","Interruptions","Interceptions","1","B","Modifications","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786654"
"q_309","Mã hóa đối xứng & AES","Easy","Có thể phòng chống tấn công Smurf bằng cách cấu hình các máy và router không trả lời...","Các yêu cầu ICMP hoặc các yêu cầu phát quảng bá","Các yêu cầu TCP hoặc các yêu cầu phát quảng bá","Các yêu cầu UPD hoặc các yêu cầu phát quảng bá","Các yêu cầu HTTP hoặc các yêu cầu phát quảng bá","0","A","Các yêu cầu ICMP hoặc các yêu cầu phát quảng bá","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786658"
"q_310","Mã hóa đối xứng & AES","Medium","Đâu là một kỹ thuật tấn công Dos?","UDP Ping","DNS Cache Poisoning","Smurf","DNS spoofing","2","C","Smurf","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786662"
"q_311","Mã hóa đối xứng & AES","Medium","Dạng tấn công giả mạo thông tin thường để đánh lừa người dùng thông thường là:","Modifications","Fabrications","Interruptions","Interceptions","1","B","Fabrications","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786665"
"q_312","Mã hóa đối xứng & AES","Easy","Kỹ thuật tấn công Smurf sử dụng giao thức ICMP và Cơ chế gửi…","Unicast","Multicast","Anycast","Broadcast","3","D","Broadcast","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786668"
"q_313","Mã hóa đối xứng & AES","Medium","Trong tấn công DDoS phản chiếu hay gián tiếp, có sự tham gia của một số lượng lớn máy chủ trên mạng Internet không bị tin tặc chiếm quyền điều khiển. Các máy chủ này được gọi là…","Reflectors","Injectors","Requesters","Forwarders","0","A","Reflectors","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786675"
"q_314","Mã hóa đối xứng & AES","Medium","Pharming là kiểu tấn công vào…","Máy chủ web","Máy chủ cơ sở dữ liệu của trang web","Máy chủ và máy khách web","Máy khách/trình duyệt web","3","D","Máy khách/trình duyệt web","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786679"
"q_315","Mã hóa đối xứng & AES","Easy","Đây là một công cụ kiểm tra lỗ hổng tấn công chèn mã SQL trên các website:","SQLCheck","SQL Server","SQLmap","SQLite","2","C","SQLmap","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786682"
"q_316","Mã hóa đối xứng & AES","Medium","Khác biệt cơ bản giữa tấn công DoS và DDoS là:","Phạm vi tấn công","Mức độ gây hại","Kỹ thuật tấn công","Tần suất tấn công","0","A","Phạm vi tấn công","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786686"
"q_317","Mã hóa đối xứng & AES","Medium","Mục đích chính của tấn công giả mạo địa chỉ IP là:","Để vượt qua các hệ thống IPS và IDS","Để vượt qua các hàng rào kiểm soát an ninh","Để đánh cắp các dữ liệu nhạy cảm trên máy trạm","Để đánh cắp các dữ liệu nhạy cảm trên máy chủ","1","B","Để vượt qua các hàng rào kiểm soát an ninh","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786689"
"q_318","Mã hóa đối xứng & AES","Easy","Các máy tính ma/máy tính bị chiếm quyền điều khiển thường được tin tặc sử dụng để...","Gửi các yêu cầu tấn công chèn mã","Đánh cắp dữ liệu từ máy chủ cơ sở dữ liệu","Gửi thư rác, thư quảng cáo","Thực hiện tấn công tràn bộ đệm.","2","C","Gửi thư rác, thư quảng cáo","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786693"
"q_319","Mã hóa đối xứng & AES","Medium","Trong dạng tấn công vào mật khẩu dựa trên từ điển, tin tặc đánh cắp mật khẩu của người dùng bằng cách:","Tìm mật khẩu trong từ điển các mật khẩu","Thử các từ có tần suất sử dụng cao làm mật khẩu trong từ điển","Vét cận các mật khẩu có thể có","Lắng nghe trên đường truyền để đánh cắp mật khẩu","1","B","Thử các từ có tần suất sử dụng cao làm mật khẩu trong từ điển","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.786696"
